file	line	old_cerr	new_name	new_num	classification	wording_change
src/ast/ast_infer_type.cpp	3898	cant_get_field	invalid_field_type	30154	primary	
src/ast/ast_infer_type.cpp	3916	cant_get_field	lookup_field	30808	mid_inference	
src/ast/ast_infer_type.cpp	3920	cant_get_field	lookup_field	30808	primary	
src/ast/ast_infer_type.cpp	3950	cant_get_field	invalid_safe_dereference_type	30224	mid_inference	
src/ast/ast_infer_type.cpp	3954	cant_get_field	invalid_safe_dereference_type	30224	primary	
src/ast/ast_infer_type.cpp	3964	cant_get_field	lookup_variant_field	30839	primary	
src/ast/ast_infer_type.cpp	3974	cant_get_field	cant_safe_get_field	30944	primary	
src/ast/ast_infer_type.cpp	3978	type_not_found	lookup_safe_field_type	30824	primary	
src/ast/ast_infer_type.cpp	3987	cant_get_field	cant_safe_get_field	30944	primary	
src/ast/ast_infer_type.cpp	3994	cant_get_field	lookup_tuple_field	30831	primary	
src/ast/ast_infer_type.cpp	4001	cant_get_field	invalid_safe_field_type	30225	primary	
src/ast/ast_infer_type.cpp	4007	cant_get_field	invalid_safe_dereference_type	30224	primary	
src/ast/ast_infer_type.cpp	4025	unbound_macro_tag	invalid_macro_tag	30205	primary	
src/ast/ast_infer_type.cpp	4126	variable_not_found	invalid_global_self_init	30177	wording_fix	typo: cant't -> can't
src/ast/ast_infer_type.cpp	4146	variable_not_found	invalid_variable_private	30283	mid_inference	
src/ast/ast_infer_type.cpp	4149	variable_not_found	lookup_variable	30838	mid_inference	
src/ast/ast_infer_type.cpp	4153	variable_not_found	lookup_variable	30838	primary	
src/ast/ast_infer_type.cpp	4166	variable_not_found	ambiguous_variable	30615	mid_inference	
src/ast/ast_infer_type.cpp	4169	variable_not_found	ambiguous_variable	30615	primary	
src/ast/ast_infer_type.cpp	4212	invalid_return_semantics	invalid_return_semantics	30222	primary	
src/ast/ast_infer_type.cpp	4220	invalid_return_type	unsafe_return_reference	31027	recategorize	recategorize: invalid_return_type - actually unsafe; should be unsafe_return_reference
src/ast/ast_infer_type.cpp	4224	invalid_return_type	unsafe_return_block	31025	recategorize	recategorize: invalid_return_type - actually unsafe
src/ast/ast_infer_type.cpp	4228	unsafe	unsafe_return_smart_pointer	31028	primary	
src/ast/ast_infer_type.cpp	4252	invalid_return_semantics	invalid_return_semantics	30222	primary	
src/ast/ast_infer_type.cpp	4260	invalid_return_type	unsafe_return_reference	31027	recategorize	recategorize: invalid_return_type - actually unsafe
src/ast/ast_infer_type.cpp	4264	invalid_return_type	unsafe_return_function	31026	recategorize	recategorize: invalid_return_type - actually unsafe
src/ast/ast_infer_type.cpp	4268	unsafe	unsafe_return_smart_pointer	31028	primary	
src/ast/ast_infer_type.cpp	4285	invalid_yield	invalid_yield_in_block	30295	primary	
src/ast/ast_infer_type.cpp	4289	invalid_yield	invalid_yield	30294	primary	
src/ast/ast_infer_type.cpp	4307	invalid_loop	invalid_break	30128	primary	
src/ast/ast_infer_type.cpp	4313	invalid_loop	invalid_continue	30140	primary	
src/ast/ast_infer_type.cpp	4354	condition_must_be_bool	invalid_if_condition_type	30183	primary	
src/ast/ast_infer_type.cpp	4372	condition_must_be_static	invalid_static_if_condition	30229	primary	
src/ast/ast_infer_type.cpp	4392	invalid_yield	invalid_finally_in_generator_if	30155	primary	
src/ast/ast_infer_type.cpp	4400	invalid_yield	invalid_finally_in_generator_if	30155	primary	
src/ast/ast_infer_type.cpp	4420	invalid_assume	already_declared_assume_alias	30700	primary	
src/ast/ast_infer_type.cpp	4428	invalid_assume	already_declared_assume_alias	30700	primary	
src/ast/ast_infer_type.cpp	4435	invalid_assume	already_declared_assume_alias	30700	primary	
src/ast/ast_infer_type.cpp	4443	invalid_assume	already_declared_assume_alias	30700	primary	
src/ast/ast_infer_type.cpp	4453	invalid_assume	already_declared_assume_alias	30700	primary	
src/ast/ast_infer_type.cpp	4463	invalid_assume	already_declared_assume_alias	30700	primary	
src/ast/ast_infer_type.cpp	4466	invalid_assume	already_declared_assume_alias	30700	primary	
src/ast/ast_infer_type.cpp	4481	invalid_assume	already_declared_assume_alias	30700	primary	
src/ast/ast_infer_type.cpp	4486	invalid_assume	missing_assume_type	30301	primary	
src/ast/ast_infer_type.cpp	4551	invalid_assume	recursion_assume_alias	31101	primary	
src/ast/ast_infer_type.cpp	4569	invalid_with_type	invalid_with_array_type	30292	primary	
src/ast/ast_infer_type.cpp	4576	invalid_with_type	invalid_with_type	30293	primary	
src/ast/ast_infer_type.cpp	4583	variable_not_found	already_declared_with_shadow	30709	recategorize	recategorize: variable_not_found - shadowing not lookup miss
src/ast/ast_infer_type.cpp	4606	invalid_loop	invalid_while_condition_type	30291	primary	
src/ast/ast_infer_type.cpp	4640	invalid_loop	missing_for_iterator	30307	primary	
src/ast/ast_infer_type.cpp	4644	invalid_loop	invalid_for_iterator_count	30157	primary	
src/ast/ast_infer_type.cpp	4669	invalid_iteration_source	cant_iterate_iterator	30939	primary	
src/ast/ast_infer_type.cpp	4687	invalid_iteration_source	invalid_iteration_source_type	30192	primary	
src/ast/ast_infer_type.cpp	4697	variable_not_found	already_declared_variable	30708	recategorize	recategorize: variable_not_found - shadowing
src/ast/ast_infer_type.cpp	4705	variable_not_found	already_declared_variable	30708	recategorize	recategorize: variable_not_found - shadowing
src/ast/ast_infer_type.cpp	4713	variable_not_found	already_declared_variable	30708	recategorize	recategorize: variable_not_found - shadowing
src/ast/ast_infer_type.cpp	4720	variable_not_found	already_declared_variable	30708	recategorize	recategorize: variable_not_found - shadowing
src/ast/ast_infer_type.cpp	4726	variable_not_found	already_declared_variable	30708	recategorize	recategorize: variable_not_found - shadowing
src/ast/ast_infer_type.cpp	4734	invalid_iteration_source	invalid_for_iterator_tuple	30158	primary	
src/ast/ast_infer_type.cpp	4862	type_not_found	lookup_local_type	30820	primary	
src/ast/ast_infer_type.cpp	4867	cant_infer_missing_initializer	missing_local_init	30316	primary	
src/ast/ast_infer_type.cpp	4872	variable_not_found	already_declared_local_variable	30704	recategorize	recategorize: variable_not_found - shadowing
src/ast/ast_infer_type.cpp	4880	variable_not_found	already_declared_local_variable	30704	recategorize	recategorize: variable_not_found - shadowing
src/ast/ast_infer_type.cpp	4888	variable_not_found	already_declared_local_variable	30704	recategorize	recategorize: variable_not_found - shadowing
src/ast/ast_infer_type.cpp	4895	variable_not_found	already_declared_local_variable	30704	recategorize	recategorize: variable_not_found - shadowing
src/ast/ast_infer_type.cpp	4901	variable_not_found	already_declared_local_variable	30704	recategorize	recategorize: variable_not_found - shadowing
src/ast/ast_infer_type.cpp	4917	invalid_variable_type	missing_local_reference_init	30317	primary	
src/ast/ast_infer_type.cpp	4921	unsafe	unsafe_local_reference	31019	primary	
src/ast/ast_infer_type.cpp	4926	invalid_variable_type	invalid_local_type	30202	primary	
src/ast/ast_infer_type.cpp	4931	invalid_variable_type	missing_local_block_init	30315	primary	
src/ast/ast_infer_type.cpp	4935	invalid_variable_type	unsafe_local_type	31020	recategorize	recategorize: invalid_variable_type - actually unsafe
src/ast/ast_infer_type.cpp	4940	unsafe	unsafe_local_class	31017	primary	
src/ast/ast_infer_type.cpp	4946	invalid_variable_type	missing_local_init	30316	primary	
src/ast/ast_infer_type.cpp	4971	invalid_variable_type	invalid_local_in_scope_finally	30196	primary	
src/ast/ast_infer_type.cpp	4977	invalid_variable_type	invalid_local_in_scope	30195	primary	
src/ast/ast_infer_type.cpp	4993	invalid_generator_finalizer	internal_generator_finalizer	50616	internal	
src/ast/ast_infer_type.cpp	4998	invalid_generator_finalizer	internal_generator_finalizer_multiple	50617	internal	
src/ast/ast_infer_type.cpp	5004	invalid_variable_type	internal_lambda_in_scope_conversion	50625	internal	
src/ast/ast_infer_type.cpp	5012	bad_delete	cant_delete_local	30918	primary	
src/ast/ast_infer_type.cpp	5018	invalid_variable_type	unsafe_local_in_scope_required	31018	recategorize	recategorize: invalid_variable_type - actually unsafe
src/ast/ast_infer_type.cpp	5024	unsafe	unsafe_local	31016	wording_fix	inconsistent: uses [safe_when_uninitialized]; lines 295/370 use @safe_when_uninitialized
src/ast/ast_infer_type.cpp	5062	cant_infer_mismatching_restrictions	invalid_local_init_type	30200	primary	
src/ast/ast_infer_type.cpp	5065	cant_infer_mismatching_restrictions	invalid_local_init_type	30200	primary	
src/ast/ast_infer_type.cpp	5082	invalid_initialization_type	invalid_local_init_type	30200	primary	
src/ast/ast_infer_type.cpp	5085	invalid_initialization_type	invalid_local_init_type	30200	primary	
src/ast/ast_infer_type.cpp	5089	invalid_initialization_type	invalid_local_init_block	30198	primary	
src/ast/ast_infer_type.cpp	5093	invalid_initialization_type	invalid_local_init_constructor	30199	primary	
src/ast/ast_infer_type.cpp	5096	invalid_initialization_type	invalid_local_init	30197	primary	
src/ast/ast_infer_type.cpp	5099	invalid_initialization_type	invalid_local_init	30197	primary	
src/ast/ast_infer_type.cpp	5102	invalid_initialization_type	invalid_local_init	30197	primary	
src/ast/ast_infer_type.cpp	5109	cant_move	cant_local	30940	primary	
src/ast/ast_infer_type.cpp	5143		not_resolved_yet_local_type	31321	follow_on	current cerr unspecified - should be not_resolved_yet_local_type; vague: clarify which type isn't ready
src/ast/ast_infer_type.cpp	5173	invalid_type	invalid_local_tuple_expansion	30201	primary	
src/ast/ast_infer_type.cpp	5195	unsupported_call_macro	runtime_call_macro	31201	primary	
src/ast/ast_infer_type.cpp	5202	too_many_infer_passes	exceeds_call_depth	30503	recategorize	recategorize: too_many_infer_passes - actually call depth not infer passes
src/ast/ast_infer_type.cpp	5213	too_many_arguments	exceeds_function_argument	30505	primary	
src/ast/ast_infer_type.cpp	5231	too_many_infer_passes	exceeds_call_depth	30503	recategorize	recategorize: too_many_infer_passes - actually call depth
src/ast/ast_infer_type.cpp	5242	too_many_arguments	exceeds_function_argument	30505	primary	
src/ast/ast_infer_type.cpp	5264	invalid_argument_type	not_resolved_yet_argument_type	31300	follow_on	
src/ast/ast_infer_type.cpp	5353		recursion_function_argument	31103	primary	current cerr unspecified - should be recursion_function_argument
src/ast/ast_infer_type.cpp	5363	too_many_infer_passes	exceeds_call_depth	30503	recategorize	recategorize: too_many_infer_passes - actually call depth
src/ast/ast_infer_type.cpp	5374	too_many_arguments	exceeds_function_argument	30505	primary	
src/ast/ast_infer_type.cpp	5378	result_discarded	invalid_function_result_discarded	30166	primary	
src/ast/ast_infer_type.cpp	5434	function_not_found	ambiguous_super_constructor	30611	mid_inference	
src/ast/ast_infer_type.cpp	5441	function_not_found	lookup_super_constructor	30828	primary	
src/ast/ast_infer_type.cpp	5445	function_not_found	invalid_super_call	30245	primary	
src/ast/ast_infer_type.cpp	5467	invalid_cast	invalid_bitfield_cast_argument_count	30120	primary	
src/ast/ast_infer_type.cpp	5602	unsafe	unsafe_function_call	31013	primary	
src/ast/ast_infer_type.cpp	5605	unsafe	unsafe_function_call	31013	primary	
src/ast/ast_infer_type.cpp	5608	unsafe	unsafe_function_call	31013	primary	
src/ast/ast_infer_type.cpp	5640	annotation_failed	runtime_annotation_transform	31200	primary	
src/ast/ast_infer_type.cpp	5652	unsafe	unsafe_class_stack_construction	31008	primary	
src/ast/ast_infer_type.cpp	5663	expecting_return_value	invalid_string_builder_argument	30231	recategorize	recategorize: expecting_return_value - misnamed; actual fault is void argument
src/ast/ast_infer_type.cpp	5666	invalid_type	invalid_string_builder_argument	30231	primary	
src/ast/ast_infer_type.cpp	5702	unspecified	runtime_macro	50503	primary	current cerr unspecified - should be runtime_macro
src/ast/ast_infer_type.cpp	5710	unspecified	runtime_macro_infer	31207	primary	current cerr unspecified - should be runtime_macro_infer
src/ast/ast_infer_type.cpp	5732	unspecified	internal_relocate_infer	50631	internal	current cerr unspecified - should be internal_relocate_infer
src/ast/ast_infer_type.cpp	5743	unspecified	internal_pod_analysis_infer	50630	internal	current cerr unspecified - should be internal_pod_analysis_infer
src/ast/ast_infer_type.cpp	5755	too_many_infer_passes	exceeds_infer_passes	30507	primary	
src/ast/ast_infer_type.cpp	5791	unspecified	internal_function_refresh	50614	internal	current cerr unspecified - should be internal_function_refresh
src/ast/ast_infer_type.cpp	5822	too_many_infer_passes	exceeds_infer_passes	30507	primary	
src/ast/ast_infer_type_function.cpp	607	function_not_found	ambiguous_function	30607	primary	
src/ast/ast_infer_type_function.cpp	610	function_not_found	ambiguous_function	30607	primary	
src/ast/ast_infer_type_function.cpp	617	function_not_found	ambiguous_function	30607	primary	
src/ast/ast_infer_type_function.cpp	620	function_not_found	ambiguous_function	30607	primary	
src/ast/ast_infer_type_function.cpp	1064		invalid_argument_type	30107	recategorize	missing cerr; assign invalid_argument_type
src/ast/ast_infer_type_function.cpp	1088	too_many_infer_passes	exceeds_expression_recursion	30504	primary	
src/ast/ast_infer_type_function.cpp	1109		recursion_argument	31100	recategorize	missing cerr; assign recursion-related code
src/ast/ast_infer_type_function.cpp	1114	invalid_type	invalid_function_result	30165	primary	
src/ast/ast_infer_type_function.cpp	1119		recursion_function	31102	recategorize	missing cerr; assign recursion-related code
src/ast/ast_infer_type_function.cpp	1138	invalid_type	mismatching_function_argument	30404	primary	
src/ast/ast_infer_type_function.cpp	1153		internal_array_type	50602	internal	missing cerr; internal invariant
src/ast/ast_infer_type_function.cpp	1162		internal_array_type	50602	internal	typo: strcut -> struct; missing cerr; internal invariant
src/ast/ast_infer_type_function.cpp	1212		internal_function	50609	internal	missing cerr; internal invariant
src/ast/ast_infer_type_function.cpp	1303	invalid_type	lookup_argument_type	30801	primary	
src/ast/ast_infer_type_function.cpp	1350	function_already_declared	already_declared_function	30702	primary	
src/ast/ast_infer_type_function.cpp	1362	invalid_annotation	invalid_annotation_macro	30102	primary	
src/ast/ast_infer_type_function.cpp	1391	function_not_found	cant_access_private_structure	30901	recategorize	recategorize from function_not_found to invalid_private/cant_access_private
src/ast/ast_infer_type_function.cpp	1395	function_not_found	lookup_function	30810	primary	
src/ast/ast_infer_type_function.cpp	1400	invalid_argument_count	invalid_function_argument_count	30160	primary	
src/ast/ast_infer_type_helper.cpp	89	invalid_array_dimension	invalid_array_dimension	30109	primary	
src/ast/ast_infer_type_helper.cpp	94	invalid_array_dimension	exceeds_array	50300	primary	
src/ast/ast_infer_type_helper.cpp	106	invalid_type	invalid_type	30262	primary	
src/ast/ast_infer_type_helper.cpp	112	invalid_type	invalid_array	30108	primary	
src/ast/ast_infer_type_helper.cpp	116	invalid_type	invalid_type	30262	primary	
src/ast/ast_infer_type_helper.cpp	122	invalid_type	invalid_type	30262	primary	
src/ast/ast_infer_type_helper.cpp	127	invalid_type	invalid_type	30262	primary	
src/ast/ast_infer_type_helper.cpp	130	invalid_type	invalid_annotation_type	30103	primary	
src/ast/ast_infer_type_helper.cpp	137	invalid_type	invalid_type	30262	primary	
src/ast/ast_infer_type_helper.cpp	148	invalid_array_type	not_resolved_yet_array_type	31302	follow_on	
src/ast/ast_infer_type_helper.cpp	152	invalid_array_type	invalid_array	30108	primary	
src/ast/ast_infer_type_helper.cpp	156	invalid_array_type	invalid_array	30108	primary	
src/ast/ast_infer_type_helper.cpp	160	invalid_type	invalid_array_type	30112	primary	
src/ast/ast_infer_type_helper.cpp	168	invalid_array_type	not_resolved_yet_table_type	31328	follow_on	recategorize: cerr is invalid_array_type but it's a table key
src/ast/ast_infer_type_helper.cpp	172	invalid_table_type	invalid_table	30248	primary	
src/ast/ast_infer_type_helper.cpp	176	invalid_table_type	invalid_table_type	30254	primary	typo: declare -> declared
src/ast/ast_infer_type_helper.cpp	183	invalid_array_type	not_resolved_yet_table_type	31328	follow_on	recategorize: cerr is invalid_array_type but it's a table value
src/ast/ast_infer_type_helper.cpp	187	invalid_table_type	invalid_table	30248	primary	
src/ast/ast_infer_type_helper.cpp	191	invalid_type	invalid_table_type	30254	primary	
src/ast/ast_infer_type_helper.cpp	199	invalid_return_type	invalid_result_type	30221	primary	
src/ast/ast_infer_type_helper.cpp	206	invalid_argument_type	invalid_argument_type	30107	primary	
src/ast/ast_infer_type_helper.cpp	214	invalid_type	invalid_tuple	30255	primary	
src/ast/ast_infer_type_helper.cpp	218	invalid_type	invalid_tuple	30255	primary	
src/ast/ast_infer_type_helper.cpp	222	invalid_type	invalid_tuple_type	30260	primary	
src/ast/ast_infer_type_helper.cpp	230	invalid_type	invalid_variant	30284	primary	
src/ast/ast_infer_type_helper.cpp	234	invalid_type	invalid_variant	30284	primary	
src/ast/ast_infer_type_helper.cpp	238	invalid_type	invalid_variant_type	30289	primary	
src/ast/ast_infer_type_helper.cpp	649	invalid_array_dimension	invalid_array_dimension	30109	primary	
src/ast/ast_infer_type_helper.cpp	653	invalid_array_dimension	invalid_array_dimension_type	30110	primary	
src/ast/ast_infer_type_helper.cpp	657	invalid_array_dimension	invalid_array_dimension	30109	primary	
src/ast/ast_infer_type_helper.cpp	661	invalid_array_dimension	invalid_array_dimension	30109	primary	
src/ast/ast_infer_type_helper.cpp	668	invalid_type	invalid_type_dimension	30263	primary	
src/ast/ast_infer_type_helper.cpp	678	invalid_type	not_resolved_yet_type	31330	follow_on	
src/ast/ast_infer_type_helper.cpp	682	invalid_type	not_resolved_yet_type	31330	follow_on	
src/ast/ast_infer_type_helper.cpp	689	invalid_type	lookup_macro	30821	primary	
src/ast/ast_infer_type_helper.cpp	692	invalid_type	ambiguous_macro	30608	primary	
src/ast/ast_infer_type_helper.cpp	697	invalid_type	invalid_macro_type	30206	primary	
src/ast/ast_infer_type_helper.cpp	770	invalid_cast	invalid_cast_structure	30131	primary	
src/ast/ast_infer_type_helper.cpp	774	invalid_cast	invalid_cast_structure	30131	primary	
src/ast/ast_infer_type_helper.cpp	791	invalid_cast	invalid_cast_structure_pointer	30132	primary	
src/ast/ast_infer_type_helper.cpp	795	invalid_cast	invalid_cast_structure_pointer	30132	primary	
src/ast/ast_infer_type_helper.cpp	805	invalid_cast	mismatching_function_argument_count	30405	primary	
src/ast/ast_infer_type_helper.cpp	842	invalid_cast	invalid_cast_function	30130	primary	
src/ast/ast_infer_type_helper.cpp	872	invalid_return_type	invalid_result_type	30221	primary	
src/ast/ast_infer_type_helper.cpp	892	cant_get_field	cant_access_private_field	30900	recategorize	recategorize from cant_get_field to invalid_private/cant_access_private
src/ast/ast_infer_type_helper.cpp	959	invalid_return_type	invalid_result	30220	primary	
src/ast/ast_infer_type_helper.cpp	966		not_resolved_yet_expression_type	31312	follow_on	typo: subexpresion -> subexpression; missing cerr
src/ast/ast_infer_type_helper.cpp	969		not_resolved_yet_expression_type	31312	follow_on	typo: subexpresion -> subexpression; missing cerr
src/ast/ast_infer_type_helper.cpp	974	cant_infer_mismatching_restrictions	mismatching_result_type	30407	primary	
src/ast/ast_infer_type_helper.cpp	995	not_expecting_return_value	not_expecting_result	31402	primary	
src/ast/ast_infer_type_helper.cpp	1000	expecting_return_value	missing_result	30319	primary	
src/ast/ast_infer_type_helper.cpp	1007	invalid_return_type	invalid_result_type	30221	primary	
src/ast/ast_infer_type_helper.cpp	1011	invalid_return_type	invalid_result_type	30221	primary	
src/ast/ast_infer_type_helper.cpp	1018	invalid_return_type	invalid_result_type	30221	primary	
src/ast/ast_infer_type_helper.cpp	1023	cant_move	cant_result	30943	primary	
src/ast/ast_infer_type_make.cpp	32	type_not_found	lookup_generator_type	30816	primary	
src/ast/ast_infer_type_make.cpp	38	type_not_found	lookup_generator_type	30816	primary	
src/ast/ast_infer_type_make.cpp	42	type_not_found	invalid_generator	30169	recategorize	recategorize: not a lookup miss; cerr should be invalid_type
src/ast/ast_infer_type_make.cpp	47	invalid_argument_count	invalid_generator_argument_count	30170	primary	
src/ast/ast_infer_type_make.cpp	50	invalid_argument_type	invalid_generator_argument_type	30171	primary	
src/ast/ast_infer_type_make.cpp	57	invalid_block	not_resolved_yet_generator_block	31315	follow_on	
src/ast/ast_infer_type_make.cpp	60	invalid_argument_type	invalid_generator_result_type	30172	primary	
src/ast/ast_infer_type_make.cpp	63	invalid_argument_type	invalid_generator_argument_count	30170	primary	
src/ast/ast_infer_type_make.cpp	136	invalid_block	internal_generator_finalizer_name	50618	internal	
src/ast/ast_infer_type_make.cpp	140	invalid_block	internal_generator_function_name	50619	internal	
src/ast/ast_infer_type_make.cpp	144	invalid_block	internal_generator_structure_name	50620	internal	
src/ast/ast_infer_type_make.cpp	169	invalid_capture	invalid_capture_variable	30129	wording_fix	typo: captured -> capture
src/ast/ast_infer_type_make.cpp	173	invalid_capture	unsafe_capture_variable	31003	primary	
src/ast/ast_infer_type_make.cpp	177	invalid_capture	cant_capture_variable	30912	primary	
src/ast/ast_infer_type_make.cpp	183	invalid_capture	unsafe_capture_variable	31003	primary	
src/ast/ast_infer_type_make.cpp	189	invalid_capture	cant_capture_variable	30912	primary	
src/ast/ast_infer_type_make.cpp	193	invalid_capture	cant_capture_variable	30912	primary	
src/ast/ast_infer_type_make.cpp	199	invalid_capture	cant_capture_variable	30912	primary	
src/ast/ast_infer_type_make.cpp	205	invalid_capture	cant_capture_variable	30912	primary	
src/ast/ast_infer_type_make.cpp	217	invalid_block	not_resolved_yet_lambda_block	31320	follow_on	
src/ast/ast_infer_type_make.cpp	260	invalid_block	internal_lambda_finalizer_name	50623	internal	
src/ast/ast_infer_type_make.cpp	264	invalid_block	internal_lambda_function_name	50624	internal	
src/ast/ast_infer_type_make.cpp	268	invalid_block	internal_lambda_structure_name	50626	internal	
src/ast/ast_infer_type_make.cpp	281	invalid_block	not_resolved_yet_function_block	31314	follow_on	
src/ast/ast_infer_type_make.cpp	295	invalid_block	internal_function_name	50612	internal	
src/ast/ast_infer_type_make.cpp	307	invalid_argument_type	invalid_argument_type	30107	primary	
src/ast/ast_infer_type_make.cpp	322	invalid_block	not_resolved_yet_block	31304	follow_on	
src/ast/ast_infer_type_make.cpp	340	invalid_block	not_resolved_yet_block	31304	follow_on	
src/ast/ast_infer_type_make.cpp	359	invalid_type	invalid_variant_type	30289	primary	
src/ast/ast_infer_type_make.cpp	363	invalid_type	invalid_variant_array	30285	primary	
src/ast/ast_infer_type_make.cpp	366	invalid_type	mismatching_variant_dimension	30412	primary	
src/ast/ast_infer_type_make.cpp	371	invalid_type	invalid_variant	30284	primary	
src/ast/ast_infer_type_make.cpp	385	cant_pass_temporary	cant_initialize_variant_field	30938	primary	
src/ast/ast_infer_type_make.cpp	389	invalid_type	cant_variant_field	30951	recategorize	recategorize: cerr is invalid_type but error is about copy semantics
src/ast/ast_infer_type_make.cpp	396	cant_move	cant_variant_field	30951	primary	
src/ast/ast_infer_type_make.cpp	400	cant_get_field	lookup_variant_field	30839	primary	
src/ast/ast_infer_type_make.cpp	417	type_not_found	lookup_variant_type	30840	primary	
src/ast/ast_infer_type_make.cpp	423	type_not_found	lookup_variant_type	30840	primary	
src/ast/ast_infer_type_make.cpp	427	type_not_found	invalid_variant	30284	recategorize	recategorize: not a lookup miss; cerr should be invalid_type
src/ast/ast_infer_type_make.cpp	493	too_many_infer_passes	exceeds_expression_recursion	30504	primary	
src/ast/ast_infer_type_make.cpp	509	invalid_type	invalid_structure_type	30243	primary	
src/ast/ast_infer_type_make.cpp	514	invalid_type	invalid_structure_array	30234	primary	
src/ast/ast_infer_type_make.cpp	517	invalid_type	mismatching_structure_dimension	30408	primary	
src/ast/ast_infer_type_make.cpp	522	invalid_type	invalid_structure	30232	primary	
src/ast/ast_infer_type_make.cpp	526	invalid_type	invalid_class_local	30135	primary	
src/ast/ast_infer_type_make.cpp	531	invalid_type	invalid_structure_local	30239	primary	typo: can`t -> can't (backtick instead of apostrophe)
src/ast/ast_infer_type_make.cpp	538	invalid_type	invalid_structure_initializer_required	30238	primary	
src/ast/ast_infer_type_make.cpp	543	unsafe	unsafe_class_local	31007	primary	
src/ast/ast_infer_type_make.cpp	548	unsafe	unsafe_structure_uninitialized	31031	primary	
src/ast/ast_infer_type_make.cpp	557	invalid_type	internal_structure_block	50633	internal	
src/ast/ast_infer_type_make.cpp	563	invalid_type	internal_block	50603	internal	
src/ast/ast_infer_type_make.cpp	603	cant_pass_temporary	cant_capture_variable	30912	primary	
src/ast/ast_infer_type_make.cpp	606	cant_pass_temporary	cant_initialize_structure_field	30937	primary	
src/ast/ast_infer_type_make.cpp	611	invalid_type	cant_structure_field	30947	recategorize	recategorize: cerr is invalid_type but error is about copy semantics
src/ast/ast_infer_type_make.cpp	618	cant_move	cant_structure_field	30947	primary	
src/ast/ast_infer_type_make.cpp	622	cant_get_field	cant_initialize_private_field	30936	recategorize	recategorize: cerr is cant_get_field; should be invalid_private
src/ast/ast_infer_type_make.cpp	672	cant_get_field	lookup_structure_field	30825	primary	
src/ast/ast_infer_type_make.cpp	678	cant_get_field	invalid_annotation_field	30101	primary	
src/ast/ast_infer_type_make.cpp	685	invalid_type	cant_annotation_field	30904	recategorize	recategorize: cerr is invalid_type but error is about copy semantics
src/ast/ast_infer_type_make.cpp	692	cant_move	cant_annotation_field	30904	primary	
src/ast/ast_infer_type_make.cpp	699	cant_get_field	lookup_annotation_field	30800	primary	
src/ast/ast_infer_type_make.cpp	707	invalid_type	not_resolved_yet_tuple_type	31329	follow_on	
src/ast/ast_infer_type_make.cpp	717	cant_get_field	lookup_tuple_field	30831	primary	
src/ast/ast_infer_type_make.cpp	721	field_already_initialized	already_declared_tuple_field	30707	primary	
src/ast/ast_infer_type_make.cpp	743	unsafe	unsafe_structure_visibility	31032	primary	
src/ast/ast_infer_type_make.cpp	751	type_not_found	lookup_expression_type	30807	primary	
src/ast/ast_infer_type_make.cpp	774	function_not_found	lookup_constructor	30806	primary	
src/ast/ast_infer_type_make.cpp	788	invalid_block	invalid_structure_block_pipe	30235	primary	
src/ast/ast_infer_type_make.cpp	796	invalid_block	invalid_block_argument_count	30122	primary	
src/ast/ast_infer_type_make.cpp	814	invalid_block	not_resolved_yet_block_argument	31305	follow_on	
src/ast/ast_infer_type_make.cpp	819	invalid_block	mismatching_block_argument_type	30402	primary	
src/ast/ast_infer_type_make.cpp	824	invalid_block	invalid_block_argument	30121	primary	
src/ast/ast_infer_type_make.cpp	835	invalid_type	invalid_class_variant	30137	primary	
src/ast/ast_infer_type_make.cpp	839	invalid_type	invalid_structure_variant	30244	primary	
src/ast/ast_infer_type_make.cpp	843	invalid_type	invalid_tuple_variant	30261	primary	
src/ast/ast_infer_type_make.cpp	848	invalid_block	invalid_variant_block	30286	primary	
src/ast/ast_infer_type_make.cpp	857	field_already_initialized	invalid_variant_initializer_count	30287	primary	
src/ast/ast_infer_type_make.cpp	872	invalid_type	invalid_class_tuple	30136	primary	
src/ast/ast_infer_type_make.cpp	876	invalid_type	invalid_structure_tuple	30242	primary	
src/ast/ast_infer_type_make.cpp	880	invalid_type	invalid_variant_tuple	30288	primary	
src/ast/ast_infer_type_make.cpp	885	invalid_block	invalid_tuple_block	30257	primary	
src/ast/ast_infer_type_make.cpp	917	invalid_type	invalid_structure_template	30241	primary	
src/ast/ast_infer_type_make.cpp	926	field_already_initialized	already_declared_structure_field_init	30705	primary	
src/ast/ast_infer_type_make.cpp	941		not_resolved_yet_structure	31325	follow_on	missing cerr
src/ast/ast_infer_type_make.cpp	1035	invalid_type	missing_enumeration_zero	30305	primary	
src/ast/ast_infer_type_make.cpp	1060	invalid_type	not_resolved_yet_structure_type	31327	follow_on	
src/ast/ast_infer_type_make.cpp	1064	unsafe	unsafe_class_initializer	31006	primary	
src/ast/ast_infer_type_make.cpp	1068	invalid_type	invalid_class	30134	primary	
src/ast/ast_infer_type_make.cpp	1072	invalid_type	invalid_structure	30232	primary	
src/ast/ast_infer_type_make.cpp	1076	invalid_type	invalid_variant	30284	primary	
src/ast/ast_infer_type_make.cpp	1080	invalid_type	invalid_tuple	30255	primary	
src/ast/ast_infer_type_make.cpp	1097	invalid_type	exceeds_tuple_index	30511	primary	
